region	month	monthName	workType	category	plants	growMethod	text	detail	source
yug	may	МАЙ	udobrenie	dekor	gladiolus	grunt	Подкормки гладиолусов: по 2-3-му листу — азотная; по 5-6-му листу и в бутонизацию (июнь-июль) — фосфорно-калийные; сопровождают окучиванием на 8-10 см для устойчивости цветоносов.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
ural-sibir	iyul	ИЮЛЬ	udobrenie	dekor	gladiolus	grunt	Подкормки гладиолусов: по 2-3-му листу — азотная; по 5-6-му листу и в бутонизацию (июнь-июль) — фосфорно-калийные; сопровождают окучиванием на 8-10 см для устойчивости цветоносов.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
severo-zapad	iyun	ИЮНЬ	udobrenie	dekor	gladiolus	grunt	Подкормки гладиолусов: по 2-3-му листу — азотная; по 5-6-му листу и в бутонизацию (июнь-июль) — фосфорно-калийные; сопровождают окучиванием на 8-10 см для устойчивости цветоносов.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
srednyaya-polosa	iyun	ИЮНЬ	obrezka	dekor	gladiolus	grunt	Подвязка гладиолусов к опоре или шпалерному шнуру по мере роста. Цветонос на срезку снимают, оставляя на растении не менее 4 листьев — иначе не вызреет замещающая клубнелуковица.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
yug	may	МАЙ	obrezka	dekor	gladiolus	grunt	Подвязка гладиолусов к опоре или шпалерному шнуру по мере роста. Цветонос на срезку снимают, оставляя на растении не менее 4 листьев — иначе не вызреет замещающая клубнелуковица.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
ural-sibir	iyul	ИЮЛЬ	obrezka	dekor	gladiolus	grunt	Подвязка гладиолусов к опоре или шпалерному шнуру по мере роста. Цветонос на срезку снимают, оставляя на растении не менее 4 листьев — иначе не вызреет замещающая клубнелуковица.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
severo-zapad	iyun	ИЮНЬ	obrezka	dekor	gladiolus	grunt	Подвязка гладиолусов к опоре или шпалерному шнуру по мере роста. Цветонос на срезку снимают, оставляя на растении не менее 4 листьев — иначе не вызреет замещающая клубнелуковица.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
srednyaya-polosa	iyul	ИЮЛЬ	poliv	dekor	gladiolus	grunt	Полив гладиолусов обильный в бороздки, раз в неделю в засуху, особенно при выдвижении цветоноса и в бутонизацию; после полива — рыхление и обновление мульчи.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
yug	iyun	ИЮНЬ	poliv	dekor	gladiolus	grunt	Полив гладиолусов обильный в бороздки, раз в неделю в засуху, особенно при выдвижении цветоноса и в бутонизацию; после полива — рыхление и обновление мульчи.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
ural-sibir	avgust	АВГУСТ	poliv	dekor	gladiolus	grunt	Полив гладиолусов обильный в бороздки, раз в неделю в засуху, особенно при выдвижении цветоноса и в бутонизацию; после полива — рыхление и обновление мульчи.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
severo-zapad	iyul	ИЮЛЬ	poliv	dekor	gladiolus	grunt	Полив гладиолусов обильный в бороздки, раз в неделю в засуху, особенно при выдвижении цветоноса и в бутонизацию; после полива — рыхление и обновление мульчи.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
srednyaya-polosa	iyul	ИЮЛЬ	obrabotka	dekor	gladiolus	grunt	От трипса (серебристые штрихи и деформация листьев и цветков, усиливается в жару) — 2-3 обработки инсектицидом за сезон с интервалом 10-14 дней; от ботритиса, фузариоза и парши — фунгициды, выбраковка больных растений с выносом.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
yug	iyun	ИЮНЬ	obrabotka	dekor	gladiolus	grunt	От трипса (серебристые штрихи и деформация листьев и цветков, усиливается в жару) — 2-3 обработки инсектицидом за сезон с интервалом 10-14 дней; от ботритиса, фузариоза и парши — фунгициды, выбраковка больных растений с выносом.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
ural-sibir	avgust	АВГУСТ	obrabotka	dekor	gladiolus	grunt	От трипса (серебристые штрихи и деформация листьев и цветков, усиливается в жару) — 2-3 обработки инсектицидом за сезон с интервалом 10-14 дней; от ботритиса, фузариоза и парши — фунгициды, выбраковка больных растений с выносом.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
severo-zapad	iyul	ИЮЛЬ	obrabotka	dekor	gladiolus	grunt	От трипса (серебристые штрихи и деформация листьев и цветков, усиливается в жару) — 2-3 обработки инсектицидом за сезон с интервалом 10-14 дней; от ботритиса, фузариоза и парши — фунгициды, выбраковка больных растений с выносом.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
srednyaya-polosa	aprel	АПРЕЛЬ	udobrenie	dekor	iris	grunt	Ранней весной по подсохшей почве — подкормка бородатых ирисов фосфорно-калийным удобрением с малой долей азота (избыток азота провоцирует гнили); рассыпают вокруг корневища, не засыпая его. Повтор в бутонизацию.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
yug	mart	МАРТ	udobrenie	dekor	iris	grunt	Ранней весной по подсохшей почве — подкормка бородатых ирисов фосфорно-калийным удобрением с малой долей азота (избыток азота провоцирует гнили); рассыпают вокруг корневища, не засыпая его. Повтор в бутонизацию.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
ural-sibir	may	МАЙ	udobrenie	dekor	iris	grunt	Ранней весной по подсохшей почве — подкормка бородатых ирисов фосфорно-калийным удобрением с малой долей азота (избыток азота провоцирует гнили); рассыпают вокруг корневища, не засыпая его. Повтор в бутонизацию.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
severo-zapad	aprel	АПРЕЛЬ	udobrenie	dekor	iris	grunt	Ранней весной по подсохшей почве — подкормка бородатых ирисов фосфорно-калийным удобрением с малой долей азота (избыток азота провоцирует гнили); рассыпают вокруг корневища, не засыпая его. Повтор в бутонизацию.		ogorod.ru/ru/outdoor/tulip/9377; floristics.info/ru/stati/sadovodstvo/1612-nartsissy-ukhod; botanichka.ru/article/podgotovka-prorashhivanie-i-posadka-klubney-georgin; 7dach.ru/Raspopov_Gennadiy/...-32643.html; antonovsad.ru/uhod-za-pionami-...-2045; goldwins.ru/blog/irisy-v-sadu-ukhod-vesnoy
